,feature name,feature value,min,1q,median,3q,max,mean,sd,n (nearest 5),kfold
23,stroke_severity_arrival,23.0,-5.431422243022825,2.391512232501991,7.111643132415484,13.157530420109978,65.55213130508083,8.43444287777215,7.697170092028118,750,0
24,stroke_severity_arrival,24.0,-4.378517427867628,1.0823038420302327,5.715551786071155,11.559383709719405,38.63969000585144,7.071763872842227,7.3891997629333765,685,0
25,stroke_severity_arrival,25.0,-4.464784175446257,1.0682779322715943,5.252945037301397,11.332300143230242,56.59318666946958,7.192671308484475,8.10937598277591,605,0
26,stroke_severity_arrival,26.0,-17.00478623883682,-2.615443939463294,0.5900353882386117,6.396962942044484,44.913046239818215,2.8983776708956217,7.9155077080456495,530,0
27,stroke_severity_arrival,27.0,-10.097948887282982,-3.1528945592173843,0.39070544761489145,5.357862709405599,41.6945174308226,2.402329713339666,7.865108033464525,430,0
28,stroke_severity_arrival,28.0,-9.653779598663096,-4.8321756433590775,-1.5003303164098178,4.171978419003717,75.56544757507625,1.1538510436630958,9.647921020776947,360,0
29,stroke_severity_arrival,29.0,-10.515622670612066,-6.144910784371896,-3.352420439098496,0.5618775316776009,38.76792555145628,-0.7829083208632793,8.35300301757272,265,0
30,stroke_severity_arrival,30.0,-15.938688977329294,-10.22728194105439,-8.098728065863252,-3.867652851215098,41.67627123384155,-5.739530509578652,7.814939137148012,215,0
31,stroke_severity_arrival,31.0,-17.778829931337388,-10.482177970916965,-8.6392042593495,-6.260565687813797,44.911435591909104,-7.054231686079587,6.834663425352453,155,0
32,stroke_severity_arrival,32.0,-13.728504681092454,-10.867298941534537,-8.503791275762488,-3.205615636122529,25.283061874931445,-5.895118764639211,7.666203589505426,150,0
33,stroke_severity_arrival,33.0,-15.147834316442022,-12.382799875127967,-10.565926978364004,-6.4958044710932885,50.178110604453835,-7.245008513340363,9.437375869088592,90,0
34,stroke_severity_arrival,34.0,-20.24996210285695,-15.51849385374342,-13.815661680105258,-10.833697729595588,25.577949271299875,-10.702538721714355,9.220974645404159,90,0
35,stroke_severity_arrival,35.0,-27.86113480757107,-13.41096613488742,-10.686298656076541,-7.079515768709534,11.765661974927934,-9.40723088017181,6.440151085993774,65,0
36,stroke_severity_arrival,36.0,-17.71161724955542,-14.394934356200391,-12.956344863534905,-9.425531188270543,30.323292437721975,-9.265514232110098,9.820246347272752,65,0
37,stroke_severity_arrival,37.0,-21.199241547452985,-16.707509646813268,-14.785130493352188,-10.943216362659296,57.54523651331081,-10.066162327153132,14.990606434063704,50,0
38,stroke_severity_arrival,38.0,-19.44704742895439,-16.948529481328443,-15.289786863467889,-13.709840663495998,27.161435699800496,-14.182247589975802,6.341788874693042,60,0
39,stroke_severity_arrival,39.0,-25.746389018427582,-19.887410258609158,-18.153678414854802,-15.410782303685554,-7.732899972044397,-17.282432977270894,4.138611301562307,20,0
40,stroke_severity_arrival,40.0,-23.34375560838962,-19.381823767918107,-17.96402373575722,-14.201155981966878,7.399495897572487,-16.28272868529065,5.091619436810345,65,0
41,stroke_severity_arrival,41.0,-19.864692957246444,-18.748515592737238,-15.610055180190248,-11.532243384499452,13.721547524638009,-13.281942145598514,7.958558167757979,15,0
42,stroke_severity_arrival,42.0,-24.50797485769377,-15.637746036063472,-13.821945983645275,-10.13846122403862,87.36261338826735,-10.523435787027253,12.899621818499735,95,0
43,prior_disability,0.0,-17.027306133185046,-2.638438727394096,-1.950605601640418,-0.5147408670699224,13.658726127119735,-1.359036192300426,1.9114218353186694,39085,0
44,prior_disability,1.0,-16.278563176346942,-0.3902935739792883,0.19497111704898998,0.8482322745796409,19.564540649340486,0.267553381906303,1.049516214089777,13875,0
45,prior_disability,2.0,-6.155793143075425,2.3152887576189825,3.306254402203485,3.9518868674745318,17.505433688196355,3.087080741827786,1.3309190080954532,8760,0
46,prior_disability,3.0,-7.9211094615003095,1.1347137043016846,3.9242452399490864,6.068024676752975,19.855043542139466,3.674947057842337,2.961402492585755,9660,0
47,prior_disability,4.0,-14.702433806151385,-2.9890168145031204,0.18915494417306036,3.9971846916817593,17.623495162337786,0.7818810857797287,4.286932535549957,4725,0
48,prior_disability,5.0,-16.896321793748065,-8.78810849623056,-6.4004441111627965,-2.5322518413874784,32.29964585575275,-5.183419359086086,4.8982322958186595,1270,0
49,age,0-29,-20.268225806267,-6.385906066863099,-2.0729555654223075,1.7171444018464537,57.332746352583634,-0.9900521127500129,10.196707553241854,310,0
50,age,30-59,-12.926111755580642,-1.7920438213724992,-0.5778241083386819,1.4558530485036316,78.53914855849463,0.8401286308803542,5.223316065272082,11755,0
51,age,60+,-19.952746264853047,-0.3614996865717694,1.0318290241621435,2.4997541971947066,38.24752718181815,0.9157383933780339,2.6359997621842357,65315,0
52,precise_onset_known,0.0,-10.036166517026722,0.6195075480779633,0.7476565879303962,0.9107340138219296,4.54756003100425,0.7718104395864523,0.3101192499726717,52380,0
53,precise_onset_known,1.0,-14.176636454612016,-2.0666450341057496,-1.656205522706732,-1.2712475654704032,29.383373018894346,-1.6704009852664004,0.9373077048662483,25005,0
54,diabetes,0.0,-13.314249187258538,-0.8180644587380812,-0.6293561763968318,-0.45375059583224353,6.534948167437688,-0.639561587242789,0.4959036561539747,59790,0
55,diabetes,1.0,-21.30987193686422,1.5022108404012398,2.0251428455254064,2.5933971128519624,27.719425560757518,2.0167547931679786,1.2934577150683702,17595,0
56,IMD_2019_QUINTILES,1.0,-12.778143653032602,0.3058129175752401,0.7894620575371664,1.1475789445394184,16.30489350077114,0.6542394184093598,1.0686839547742544,15580,0
57,IMD_2019_QUINTILES,2.0,-12.621707661335822,0.07532502060988917,0.2722708471142687,0.5282356638088822,28.79795394620858,0.29917077448733276,0.7252814236200537,15335,0
58,IMD_2019_QUINTILES,3.0,-10.304443366338965,-0.19657148683210834,-0.01692971886135638,0.14062726794392802,12.992785515722353,-0.009882050984762768,0.5335616504480711,16025,0
59,IMD_2019_QUINTILES,4.0,-8.491632564046887,-0.388781882164767,-0.16323189606308006,0.03264354757964611,10.384722883701324,-0.13487264785669853,0.6065807005551015,15590,0
60,IMD_2019_QUINTILES,5.0,-10.339658320879098,-0.8601041989400983,-0.5951984282652848,-0.2804402247001417,28.322369909994304,-0.5452950847720407,0.8708439615647973,14855,0
61,any_afib_diagnosis,0.0,-11.357438936058898,-0.3440059995721094,-0.18887822341173888,0.006359730387339368,5.3350056829606185,-0.17240814386458828,0.45774985465879414,58790,0
62,any_afib_diagnosis,1.0,-9.932798343896867,0.13677820280892775,0.6006296178465709,0.9892757509509101,9.983533590473234,0.5438213762340799,0.7321813759183682,18595,0
63,stroke_severity_arrival,0.0,-29.938584924037567,-9.988388314271578,-8.900640739030205,-6.797711119828746,11.56713417767547,-8.190577480488562,2.775486951698304,7230,1
64,stroke_severity_arrival,1.0,-23.7302669179067,-13.200075547788291,-12.266783780883998,-10.72799258044921,2.801458175908774,-11.701574681072199,2.2903738033186496,7780,1
65,stroke_severity_arrival,2.0,-19.37858493233798,-11.260647692619823,-10.129188729210291,-8.459927329204511,3.2031904537300577,-9.6431594964326,2.290355060021802,9625,1
66,stroke_severity_arrival,3.0,-22.789676350695082,-9.184413196534734,-8.01114661538275,-6.478567621420952,23.276772053176536,-7.751456975116167,2.1491835532924752,8080,1
67,stroke_severity_arrival,4.0,-18.798091982812622,-6.187601201935322,-4.890698953224346,-2.8576569875108544,3.0654777539591307,-4.6305863660748425,2.3236889940949803,6680,1
68,stroke_severity_arrival,5.0,-13.103520386195742,-3.7730875856860076,-2.070923560406081,-0.2714196318201721,20.02638570745941,-2.172751248073154,2.2755431418685412,5130,1
69,stroke_severity_arrival,6.0,-11.612474932884798,-1.6068631602590904,0.40924989768769593,1.64017784552183,14.721636515555439,-0.15949395465831323,2.2630717113855874,4165,1
70,stroke_severity_arrival,7.0,-11.10672731021652,1.4764840148994698,3.2133247904945166,4.2358096890582235,13.919898060520644,2.6691982155468406,2.048851697774081,3235,1
71,stroke_severity_arrival,8.0,-16.8415959218191,4.592542242464843,6.146010663919151,7.38825300916098,12.874637855615001,5.765437484266273,2.31212192748011,2665,1
72,stroke_severity_arrival,9.0,-8.548811119105666,5.237603579517454,7.235784930838272,9.011846599467098,37.48159327084082,7.078417746425458,2.5294515391289054,2155,1
73,stroke_severity_arrival,10.0,-7.9139729907293805,7.2707973807957025,9.123445850017015,11.463883039763896,19.19015745407669,9.224193680810792,2.6164680522420936,1800,1
74,stroke_severity_arrival,11.0,-11.205384631387425,7.572956685298123,9.61880066166399,12.342084638301749,28.72241364572663,9.78723589129231,3.0975567841437597,1590,1
75,stroke_severity_arrival,12.0,-15.63835727910977,8.984148038546556,11.568002089603105,14.537331444028531,43.8180012537702,11.633154178755543,3.720914849127887,1450,1
76,stroke_severity_arrival,13.0,-6.591440903837793,9.481214757477865,12.76183947225567,16.505959409875796,24.859056991469114,12.950018211029404,4.204580512376684,1320,1
77,stroke_severity_arrival,14.0,-3.8826604435080663,10.77556431145058,15.328088814844378,18.956250701803945,51.344998918944036,15.309599517533652,5.355165485532733,1280,1
78,stroke_severity_arrival,15.0,-1.5613112886599265,10.751287332992069,15.055853400733321,18.97909101969097,31.850731989881023,15.173827845339083,5.664069275213174,1140,1
79,stroke_severity_arrival,16.0,-3.3816329540265726,10.781765187324492,15.925801680324366,20.066908987431088,52.09250155602233,15.799269795902473,6.054197892453525,1100,1
